Trade_Type,Year,Continent,Country,Industry,Total_Amount_CHF
Export,2019,Europe,Czechia,Food and Feed,4789466
Export,2019,Europe,Czechia,Getränke,117045
Export,2019,Europe,Czechia,Textiles,1676780
Export,2019,Europe,Czechia,Apparel,60653
Export,2019,Europe,Czechia,Leder und Lederwaren,105434
Export,2019,Europe,Czechia,Holz sowie Holz- und Korkwaren (ohne Möbel); Flecht- und Korbwaren,16658
Export,2019,Europe,Czechia,"Papier, Pappe und Waren daraus",418507
Export,2019,Europe,Czechia,Kokereierzeugnisse und Mineralölerzeugnisse,58701
Export,2019,Europe,Czechia,Chemical Products,8236851
Export,2019,Europe,Czechia,Rubber and Plastic,7179393
Export,2019,Europe,Czechia,"Glas- und Glaswaren, Keramik, verarbeitete Steine und Erden",1776207
Export,2019,Europe,Czechia,Metals,2428180
Export,2019,Europe,Czechia,Metal Products,7606399
Export,2019,Europe,Czechia,Electronic and Optical Products,29268053
Export,2019,Europe,Czechia,Electrical Equipment,18912034
Export,2019,Europe,Czechia,Machinery,38628416
Export,2019,Europe,Czechia,Kraftwagen und Kraftwagenteile,8888975
Export,2019,Europe,Czechia,Sonstige Fahrzeuge,1690353
Export,2019,Europe,Czechia,Möbel,29202
Export,2019,Europe,Czechia,Other manufactured goods,2496525
Export,2019,Europe,Czechia,Dienstleistungen des Verlagswesens,339954
Export,2019,Europe,Czechia,"Dienstleistungen von Bibliotheken, Archiven und Museen, botanischen und zoologischen Gärten",388081
Export,2019,Europe,Czechia,Various other categories,2265407
Export,2019,Europe,Hungary,Food and Feed,7626141
Export,2019,Europe,Hungary,Textiles,1598343
Export,2019,Europe,Hungary,Apparel,144322
Export,2019,Europe,Hungary,Leder und Lederwaren,18933
Export,2019,Europe,Hungary,Holz sowie Holz- und Korkwaren (ohne Möbel); Flecht- und Korbwaren,59117
Export,2019,Europe,Hungary,"Papier, Pappe und Waren daraus",247799
Export,2019,Europe,Hungary,Chemical Products,12946419
Export,2019,Europe,Hungary,Pharmaceutical Products,20216
Export,2019,Europe,Hungary,Rubber and Plastic,4327707
Export,2019,Europe,Hungary,"Glas- und Glaswaren, Keramik, verarbeitete Steine und Erden",1046819
Export,2019,Europe,Hungary,Metals,2382014
Export,2019,Europe,Hungary,Metal Products,3717463
Export,2019,Europe,Hungary,Electronic and Optical Products,36222478
Export,2019,Europe,Hungary,Electrical Equipment,9202831
Export,2019,Europe,Hungary,Machinery,14350690
Export,2019,Europe,Hungary,Kraftwagen und Kraftwagenteile,867421
Export,2019,Europe,Hungary,Sonstige Fahrzeuge,5273508
Export,2019,Europe,Hungary,Möbel,29560
Export,2019,Europe,Hungary,Other manufactured goods,302334
Export,2019,Europe,Hungary,Dienstleistungen des Verlagswesens,57808
Export,2019,Europe,Hungary,Various other categories,1370781
Export,2019,Europe,Cyprus,Food and Feed,373387
Export,2019,Europe,Cyprus,Chemical Products,349259
Export,2019,Europe,Cyprus,Rubber and Plastic,58029
Export,2019,Europe,Cyprus,Metal Products,67567
Export,2019,Europe,Cyprus,Electronic and Optical Products,492973
Export,2019,Europe,Cyprus,Electrical Equipment,272515
Export,2019,Europe,Cyprus,Machinery,98583
Export,2019,Europe,Cyprus,Other manufactured goods,1832930
Export,2019,Europe,Cyprus,Dienstleistungen des Verlagswesens,819
Export,2019,Europe,Cyprus,Various other categories,295349
Export,2019,Europe,Austria,Erzeugnisse der Landwirtschaft und Jagd sowie damit verbundene Dienstleistungen,91281
Export,2019,Europe,Austria,Steine und Erden; sonstige Bergbauerzeugnisse,61853
Export,2019,Europe,Austria,Food and Feed,24061014
Export,2019,Europe,Austria,Getränke,403516
Export,2019,Europe,Austria,Textiles,19409054
Export,2019,Europe,Austria,Apparel,715026
Export,2019,Europe,Austria,Leder und Lederwaren,779424
Export,2019,Europe,Austria,Holz sowie Holz- und Korkwaren (ohne Möbel); Flecht- und Korbwaren,1106846
Export,2019,Europe,Austria,"Papier, Pappe und Waren daraus",2247417
Export,2019,Europe,Austria,Kokereierzeugnisse und Mineralölerzeugnisse,997275
Export,2019,Europe,Austria,Chemical Products,28685010
Export,2019,Europe,Austria,Pharmaceutical Products,3564681
Export,2019,Europe,Austria,Rubber and Plastic,18906424
Export,2019,Europe,Austria,"Glas- und Glaswaren, Keramik, verarbeitete Steine und Erden",6050740
Export,2019,Europe,Austria,Metals,9234651
Export,2019,Europe,Austria,Metal Products,44511501
Export,2019,Europe,Austria,Electronic and Optical Products,53737025
Export,2019,Europe,Austria,Electrical Equipment,46349093
Export,2019,Europe,Austria,Machinery,52380599
Export,2019,Europe,Austria,Kraftwagen und Kraftwagenteile,15348785
Export,2019,Europe,Austria,Sonstige Fahrzeuge,175807213
Export,2019,Europe,Austria,Möbel,1252589
Export,2019,Europe,Austria,Other manufactured goods,4418250
Export,2019,Europe,Austria,"Dienstleistungen der Sammlung, Behandlung und Beseitigung von Abfällen sowie zur Rückgewinnung von Wertstoffen",27730705
Export,2019,Europe,Austria,Dienstleistungen des Verlagswesens,1753279
Export,2019,Europe,Austria,"Dienstleistungen der Herstellung, des Verleihs und Vertriebs von Filmen und Fernsehprogrammen, von Kinos und Tonstudios; Verlagsleistungen bezüglich Musik",68664
Export,2019,Europe,Austria,"Kreative, künstlerische und unterhaltende Dienstleistungen",2576004
Export,2019,Europe,Austria,"Dienstleistungen von Bibliotheken, Archiven und Museen, botanischen und zoologischen Gärten",501902
Export,2019,Europe,Austria,Various other categories,2410927
Export,2019,Europe,Albania,Chemical Products,181234
Export,2019,Europe,Albania,Electronic and Optical Products,444335
Export,2019,Europe,Albania,Machinery,80728
Export,2019,Europe,Albania,Kraftwagen und Kraftwagenteile,178278
Export,2019,Europe,Albania,Various other categories,377328
Export,2019,Europe,Andorra,Various other categories,282868
Export,2019,Europe,Belarus,Chemical Products,1620803
Export,2019,Europe,Belarus,Rubber and Plastic,79242
Export,2019,Europe,Belarus,Metal Products,137918
Export,2019,Europe,Belarus,Electronic and Optical Products,365680
Export,2019,Europe,Belarus,Electrical Equipment,1099145
Export,2019,Europe,Belarus,Machinery,2896884
Export,2019,Europe,Belarus,Various other categories,936239
Export,2019,Europe,Bosnia & Herzegovina,Chemical Products,788221
Export,2019,Europe,Bosnia & Herzegovina,Rubber and Plastic,56472
Export,2019,Europe,Bosnia & Herzegovina,Metals,55274
Export,2019,Europe,Bosnia & Herzegovina,Metal Products,73535
Export,2019,Europe,Bosnia & Herzegovina,Electronic and Optical Products,984213
Export,2019,Europe,Bosnia & Herzegovina,Electrical Equipment,391984
Export,2019,Europe,Bosnia & Herzegovina,Machinery,1006399
Export,2019,Europe,Bosnia & Herzegovina,Kraftwagen und Kraftwagenteile,1348516
Export,2019,Europe,Bosnia & Herzegovina,Various other categories,1608038
Export,2019,Europe,Gibraltar,Various other categories,77237
Export,2019,Europe,Iceland,Chemical Products,226036
Export,2019,Europe,Iceland,Rubber and Plastic,175013
Export,2019,Europe,Iceland,Metal Products,104474
Export,2019,Europe,Iceland,Electronic and Optical Products,106348
Export,2019,Europe,Iceland,Electrical Equipment,286544
Export,2019,Europe,Iceland,Machinery,1141707
Export,2019,Europe,Iceland,Various other categories,1557026
Export,2019,Europe,Kosovo,Rubber and Plastic,400711
Export,2019,Europe,Kosovo,Metal Products,526601
Export,2019,Europe,Kosovo,Electronic and Optical Products,705640
Export,2019,Europe,Kosovo,Machinery,346454
Export,2019,Europe,Kosovo,Kraftwagen und Kraftwagenteile,906437
Export,2019,Europe,Kosovo,Various other categories,1054606
Export,2019,Europe,Moldova,Chemical Products,197941
Export,2019,Europe,Moldova,Machinery,1086284
Export,2019,Europe,Moldova,Kraftwagen und Kraftwagenteile,788294
Export,2019,Europe,Moldova,Various other categories,504371
Export,2019,Europe,Montenegro,Kraftwagen und Kraftwagenteile,240923
Export,2019,Europe,Montenegro,Various other categories,233583
Export,2019,Europe,North Macedonia,Chemical Products,623996
Export,2019,Europe,North Macedonia,Rubber and Plastic,12874
Export,2019,Europe,North Macedonia,Electronic and Optical Products,220155
Export,2019,Europe,North Macedonia,Electrical Equipment,78446
Export,2019,Europe,North Macedonia,Machinery,484779
Export,2019,Europe,North Macedonia,Kraftwagen und Kraftwagenteile,782959
Export,2019,Europe,North Macedonia,Various other categories,712599
Export,2019,Europe,Norway,Food and Feed,919131
Export,2019,Europe,Norway,Textiles,64524
Export,2019,Europe,Norway,Apparel,108601
Export,2019,Europe,Norway,Leder und Lederwaren,169985
Export,2019,Europe,Norway,Holz sowie Holz- und Korkwaren (ohne Möbel); Flecht- und Korbwaren,6546
Export,2019,Europe,Norway,"Papier, Pappe und Waren daraus",99441
Export,2019,Europe,Norway,Chemical Products,3333118
Export,2019,Europe,Norway,Rubber and Plastic,843693
Export,2019,Europe,Norway,"Glas- und Glaswaren, Keramik, verarbeitete Steine und Erden",88127
Export,2019,Europe,Norway,Metals,296810
Export,2019,Europe,Norway,Metal Products,4001056
Export,2019,Europe,Norway,Electronic and Optical Products,5720420
Export,2019,Europe,Norway,Electrical Equipment,11082712
Export,2019,Europe,Norway,Machinery,24632335
Export,2019,Europe,Norway,Kraftwagen und Kraftwagenteile,859707
Export,2019,Europe,Norway,Sonstige Fahrzeuge,279797
Export,2019,Europe,Norway,Other manufactured goods,1161866
Export,2019,Europe,Norway,Dienstleistungen des Verlagswesens,174934
Export,2019,Europe,Norway,Various other categories,2545886
Export,2019,Europe,Russia,Food and Feed,9078146
Export,2019,Europe,Russia,Textiles,187840
Export,2019,Europe,Russia,Apparel,165532
Export,2019,Europe,Russia,Leder und Lederwaren,120052
Export,2019,Europe,Russia,"Papier, Pappe und Waren daraus",129525
Export,2019,Europe,Russia,Chemical Products,14985082
Export,2019,Europe,Russia,Rubber and Plastic,1213642
Export,2019,Europe,Russia,"Glas- und Glaswaren, Keramik, verarbeitete Steine und Erden",350011
Export,2019,Europe,Russia,Metals,1030436
Export,2019,Europe,Russia,Metal Products,2937199
Export,2019,Europe,Russia,Electronic and Optical Products,21804099
Export,2019,Europe,Russia,Electrical Equipment,31679169
Export,2019,Europe,Russia,Machinery,76044426
Export,2019,Europe,Russia,Other manufactured goods,4461233
Export,2019,Europe,Russia,Dienstleistungen des Verlagswesens,50606
Export,2019,Europe,Russia,Various other categories,8891595
Export,2019,Europe,Serbia,Food and Feed,162161
Export,2019,Europe,Serbia,Textiles,46581
Export,2019,Europe,Serbia,"Papier, Pappe und Waren daraus",136972
Export,2019,Europe,Serbia,Chemical Products,2792430
Export,2019,Europe,Serbia,Rubber and Plastic,136039
Export,2019,Europe,Serbia,"Glas- und Glaswaren, Keramik, verarbeitete Steine und Erden",47016
Export,2019,Europe,Serbia,Metals,258425
Export,2019,Europe,Serbia,Metal Products,333187
Export,2019,Europe,Serbia,Electronic and Optical Products,3153858
Export,2019,Europe,Serbia,Electrical Equipment,1019735
Export,2019,Europe,Serbia,Machinery,4370061
Export,2019,Europe,Serbia,Kraftwagen und Kraftwagenteile,3405077
Export,2019,Europe,Serbia,Sonstige Fahrzeuge,147508
Export,2019,Europe,Serbia,Möbel,30204
Export,2019,Europe,Serbia,Other manufactured goods,489811
Export,2019,Europe,Serbia,Dienstleistungen des Verlagswesens,9436
Export,2019,Europe,Serbia,Various other categories,663670
Export,2019,Europe,NA,Food and Feed,3424654
Export,2019,Europe,NA,Textiles,260510
Export,2019,Europe,NA,Apparel,29697
Export,2019,Europe,NA,Leder und Lederwaren,22755
Export,2019,Europe,NA,"Papier, Pappe und Waren daraus",39649
Export,2019,Europe,NA,Chemical Products,26226515
Export,2019,Europe,NA,Pharmaceutical Products,2228256
Export,2019,Europe,NA,Rubber and Plastic,2383842
Export,2019,Europe,NA,"Glas- und Glaswaren, Keramik, verarbeitete Steine und Erden",1551461
Export,2019,Europe,NA,Metals,140872998
Export,2019,Europe,NA,Metal Products,3063465
Export,2019,Europe,NA,Electronic and Optical Products,10245128
Export,2019,Europe,NA,Electrical Equipment,8518352
Export,2019,Europe,NA,Machinery,39132895
Export,2019,Europe,NA,Sonstige Fahrzeuge,3353772
Export,2019,Europe,NA,Other manufactured goods,1256114
Export,2019,Europe,NA,Dienstleistungen des Verlagswesens,22327
Export,2019,Europe,NA,Various other categories,1032802
Export,2019,Europe,Ukraine,Food and Feed,304349
Export,2019,Europe,Ukraine,Textiles,349977
Export,2019,Europe,Ukraine,Chemical Products,3065734
Export,2019,Europe,Ukraine,Rubber and Plastic,398169
Export,2019,Europe,Ukraine,"Glas- und Glaswaren, Keramik, verarbeitete Steine und Erden",84145
Export,2019,Europe,Ukraine,Metal Products,395061
Export,2019,Europe,Ukraine,Electronic and Optical Products,5964847
Export,2019,Europe,Ukraine,Electrical Equipment,3671780
Export,2019,Europe,Ukraine,Machinery,3969708
Export,2019,Europe,Ukraine,Kraftwagen und Kraftwagenteile,898241
Export,2019,Europe,Ukraine,Other manufactured goods,958060
Export,2019,Europe,Ukraine,Dienstleistungen des Verlagswesens,10292
Export,2019,Europe,Ukraine,Various other categories,5513817
Export,2019,Europe,United Kingdom,Erzeugnisse der Landwirtschaft und Jagd sowie damit verbundene Dienstleistungen,35825
Export,2019,Europe,United Kingdom,Food and Feed,66279602
Export,2019,Europe,United Kingdom,Getränke,4876897
Export,2019,Europe,United Kingdom,Textiles,1982670
Export,2019,Europe,United Kingdom,Apparel,2045965
Export,2019,Europe,United Kingdom,Leder und Lederwaren,896401
Export,2019,Europe,United Kingdom,Holz sowie Holz- und Korkwaren (ohne Möbel); Flecht- und Korbwaren,125975
Export,2019,Europe,United Kingdom,"Papier, Pappe und Waren daraus",314916
Export,2019,Europe,United Kingdom,Kokereierzeugnisse und Mineralölerzeugnisse,16800845
Export,2019,Europe,United Kingdom,Chemical Products,60230624
Export,2019,Europe,United Kingdom,Pharmaceutical Products,7395213
Export,2019,Europe,United Kingdom,Rubber and Plastic,8934531
Export,2019,Europe,United Kingdom,"Glas- und Glaswaren, Keramik, verarbeitete Steine und Erden",3266728
Export,2019,Europe,United Kingdom,Metal Products,12454868
Export,2019,Europe,United Kingdom,Electronic and Optical Products,108314718
Export,2019,Europe,United Kingdom,Electrical Equipment,54786687
Export,2019,Europe,United Kingdom,Machinery,77681213
Export,2019,Europe,United Kingdom,Kraftwagen und Kraftwagenteile,7848967
Export,2019,Europe,United Kingdom,Sonstige Fahrzeuge,38374942
Export,2019,Europe,United Kingdom,Möbel,965296
Export,2019,Europe,United Kingdom,Other manufactured goods,33287430
Export,2019,Europe,United Kingdom,"Dienstleistungen der Sammlung, Behandlung und Beseitigung von Abfällen sowie zur Rückgewinnung von Wertstoffen",5634385
Export,2019,Europe,United Kingdom,Dienstleistungen des Verlagswesens,1135792
Export,2019,Europe,United Kingdom,"Dienstleistungen der Herstellung, des Verleihs und Vertriebs von Filmen und Fernsehprogrammen, von Kinos und Tonstudios; Verlagsleistungen bezüglich Musik",218674
Export,2019,Europe,United Kingdom,"Kreative, künstlerische und unterhaltende Dienstleistungen",87041269
Export,2019,Europe,United Kingdom,"Dienstleistungen von Bibliotheken, Archiven und Museen, botanischen und zoologischen Gärten",20412788
Export,2019,Europe,United Kingdom,Various other categories,41745
Export,2019,Europe,NA,Various other categories,3882614
Export,2019,Oceania,Australia,Food and Feed,23995557
Export,2019,Oceania,Australia,Textiles,90047
Export,2019,Oceania,Australia,Apparel,804980
Export,2019,Oceania,Australia,Leder und Lederwaren,710473
Export,2019,Oceania,Australia,Holz sowie Holz- und Korkwaren (ohne Möbel); Flecht- und Korbwaren,71607
Export,2019,Oceania,Australia,"Papier, Pappe und Waren daraus",22642
Export,2019,Oceania,Australia,Chemical Products,3268186
Export,2019,Oceania,Australia,Rubber and Plastic,1355212
Export,2019,Oceania,Australia,"Glas- und Glaswaren, Keramik, verarbeitete Steine und Erden",309679
Export,2019,Oceania,Australia,Metals,234227
Export,2019,Oceania,Australia,Metal Products,2537101
Export,2019,Oceania,Australia,Electronic and Optical Products,28948202
Export,2019,Oceania,Australia,Electrical Equipment,16750107
Export,2019,Oceania,Australia,Machinery,31607992
Export,2019,Oceania,Australia,Sonstige Fahrzeuge,13282600
Export,2019,Oceania,Australia,Möbel,358798
Export,2019,Oceania,Australia,Other manufactured goods,14780323
Export,2019,Oceania,Australia,Dienstleistungen des Verlagswesens,291504
Export,2019,Oceania,Australia,Various other categories,2028056
Export,2019,Oceania,Fiji,Various other categories,38387
Export,2019,Oceania,French Polynesia,Various other categories,307623
Export,2019,Oceania,New Caledonia,Various other categories,212076
Export,2019,Oceania,New Zealand,Food and Feed,431645
Export,2019,Oceania,New Zealand,Textiles,31743
Export,2019,Oceania,New Zealand,Chemical Products,940972
Export,2019,Oceania,New Zealand,Rubber and Plastic,127758
Export,2019,Oceania,New Zealand,Metal Products,351434
Export,2019,Oceania,New Zealand,Electronic and Optical Products,3810143
Export,2019,Oceania,New Zealand,Electrical Equipment,1310717
Export,2019,Oceania,New Zealand,Machinery,6662832
Export,2019,Oceania,New Zealand,Other manufactured goods,1952722
Export,2019,Oceania,New Zealand,Dienstleistungen des Verlagswesens,7839
Export,2019,Oceania,New Zealand,Various other categories,498786
Export,2019,Oceania,NA,Various other categories,19958403
Export,2020,Africa,Algeria,Chemical Products,2203930
Export,2020,Africa,Algeria,Electronic and Optical Products,1479746
Export,2020,Africa,Algeria,Electrical Equipment,427271
Export,2020,Africa,Algeria,Various other categories,2235786
